时间,位移[mm],1#温度[℃],2#温度[℃]
 2025-07-23 22:26:38.9194,619.677,28.799719,28.739857
 2025-07-23 22:26:38.9294,619.681,28.722021,28.739857
 2025-07-23 22:26:38.9394,619.685,28.737562,28.638869
 2025-07-23 22:26:38.9494,619.69,28.737563,28.732089
 2025-07-23 22:26:38.9594,619.694,28.76864,28.693247
 2025-07-23 22:26:38.9694,619.698,28.737562,28.68548
 2025-07-23 22:26:38.9794,619.702,28.78418,28.701015
 2025-07-23 22:26:38.9894,619.706,28.729792,28.662174
 2025-07-23 22:26:38.9994,619.71,28.76087,28.716553
 2025-07-23 22:26:39.0094,619.715,28.714252,28.724321
 2025-07-23 22:26:39.0194,619.719,28.77641,28.68548
 2025-07-23 22:26:39.0294,619.723,28.706484,28.701015
 2025-07-23 22:26:39.0394,619.727,28.753101,28.724321
 2025-07-23 22:26:39.0494,619.731,28.737563,28.685479
 2025-07-23 22:26:39.0594,619.735,28.745331,28.755394
 2025-07-23 22:26:39.0694,619.74,28.77641,28.716552
 2025-07-23 22:26:39.0794,619.744,28.737563,28.72432
 2025-07-23 22:26:39.0894,619.748,28.753102,28.763162
 2025-07-23 22:26:39.0994,619.752,28.768641,28.708784
 2025-07-23 22:26:39.1094,619.756,28.760871,28.72432
 2025-07-23 22:26:39.1194,619.76,28.745332,28.72432
 2025-07-23 22:26:39.1294,619.765,28.77641,28.693248
 2025-07-23 22:26:39.1394,619.769,28.77641,28.72432
 2025-07-23 22:26:39.1494,619.773,28.760871,28.708784
 2025-07-23 22:26:39.1594,619.777,28.78418,28.716552
 2025-07-23 22:26:39.1694,619.781,28.745331,28.693247
 2025-07-23 22:26:39.1794,619.785,28.745331,28.693247
 2025-07-23 22:26:39.1894,619.79,28.760871,28.747625
 2025-07-23 22:26:39.1994,619.794,28.76087,28.763162
 2025-07-23 22:26:39.2094,619.798,28.76087,28.732089
 2025-07-23 22:26:39.2194,619.802,28.807488,28.739857
 2025-07-23 22:26:39.2294,619.806,28.745332,28.72432
 2025-07-23 22:26:39.2394,619.81,28.745331,28.708784
 2025-07-23 22:26:39.2494,619.815,28.77641,28.708784
 2025-07-23 22:26:39.2594,619.819,28.78418,28.72432
 2025-07-23 22:26:39.2694,619.823,28.799719,28.716553
 2025-07-23 22:26:39.2794,619.827,28.799719,28.708784
 2025-07-23 22:26:39.2894,619.831,28.737563,28.755395
 2025-07-23 22:26:39.2994,619.835,28.77641,28.716553
 2025-07-23 22:26:39.3094,619.84,28.753101,28.669942
 2025-07-23 22:26:39.3194,619.844,28.791949,28.716552
 2025-07-23 22:26:39.3294,619.848,28.745332,28.72432
 2025-07-23 22:26:39.3394,619.852,28.768641,28.708784
 2025-07-23 22:26:39.3494,619.856,28.753102,28.716553
 2025-07-23 22:26:39.3594,619.86,28.722023,28.739857
 2025-07-23 22:26:39.3694,619.865,28.760871,28.708784
 2025-07-23 22:26:39.3794,619.869,28.760871,28.732088
 2025-07-23 22:26:39.3894,619.873,28.76087,28.739857
 2025-07-23 22:26:39.3994,619.877,28.768641,28.701015
 2025-07-23 22:26:39.4094,619.881,28.737562,28.739857
 2025-07-23 22:26:39.4194,619.885,28.76864,28.72432
 2025-07-23 22:26:39.4294,619.89,28.745332,28.716552
 2025-07-23 22:26:39.4394,619.894,28.760871,28.732089
 2025-07-23 22:26:39.4494,619.898,28.753102,28.677711
 2025-07-23 22:26:39.4594,619.902,28.768641,28.724321
 2025-07-23 22:26:39.4694,619.906,28.791949,28.755393
 2025-07-23 22:26:39.4794,619.91,28.753102,28.716552
 2025-07-23 22:26:39.4894,619.915,28.729793,28.72432
 2025-07-23 22:26:39.4994,619.919,28.78418,28.693247
 2025-07-23 22:26:39.5094,619.923,28.737562,28.72432
 2025-07-23 22:26:39.5194,619.927,28.791949,28.72432
 2025-07-23 22:26:39.5294,619.931,28.753102,28.72432
 2025-07-23 22:26:39.5394,619.935,28.729793,28.724321
 2025-07-23 22:26:39.5494,619.94,28.768641,28.685479
 2025-07-23 22:26:39.5594,619.944,28.77641,28.732088
 2025-07-23 22:26:39.5694,619.948,28.760871,28.685479
 2025-07-23 22:26:39.5794,619.952,28.768641,28.693247
 2025-07-23 22:26:39.5894,619.956,28.753102,28.716552
 2025-07-23 22:26:39.5994,619.961,28.745332,28.732088
 2025-07-23 22:26:39.6094,619.965,28.706484,28.72432
 2025-07-23 22:26:39.6194,619.969,28.768641,28.701015
 2025-07-23 22:26:39.6294,619.973,28.753102,28.716552
 2025-07-23 22:26:39.6394,619.977,28.78418,28.747625
 2025-07-23 22:26:39.6494,619.981,28.768641,28.708784
 2025-07-23 22:26:39.6594,619.986,28.745331,28.716552
 2025-07-23 22:26:39.6694,619.99,28.768641,28.701015
 2025-07-23 22:26:39.6794,619.994,28.760871,28.739857
 2025-07-23 22:26:39.6894,619.998,28.745332,28.755393
 2025-07-23 22:26:39.6994,620.002,28.768641,28.685479
 2025-07-23 22:26:39.7094,620.006,28.729792,28.732088
 2025-07-23 22:26:39.7194,620.011,28.729793,28.72432
 2025-07-23 22:26:39.7294,620.015,28.760871,28.72432
 2025-07-23 22:26:39.7394,620.019,28.745331,28.739857
 2025-07-23 22:26:39.7494,620.023,28.745331,28.708784
 2025-07-23 22:26:39.7594,620.027,28.745332,28.72432
 2025-07-23 22:26:39.7694,620.032,28.753102,28.716552
 2025-07-23 22:26:39.7794,620.036,28.745331,28.732088
 2025-07-23 22:26:39.7894,620.04,28.729792,28.732088
 2025-07-23 22:26:39.7994,620.044,28.722022,28.716552
 2025-07-23 22:26:39.8094,620.048,28.815258,28.739857
 2025-07-23 22:26:39.8194,620.052,28.690945,28.708784
 2025-07-23 22:26:39.8294,620.057,28.799719,28.732088
 2025-07-23 22:26:39.8394,620.061,28.791949,28.747625
 2025-07-23 22:26:39.8494,620.065,28.768641,28.716553
 2025-07-23 22:26:39.8594,620.069,28.78418,28.708784
 2025-07-23 22:26:39.8694,620.073,28.768641,28.747626
 2025-07-23 22:26:39.8794,620.077,28.768641,28.716552
 2025-07-23 22:26:39.8894,620.082,28.745331,28.732088
 2025-07-23 22:26:39.8994,620.086,28.78418,28.747625
 2025-07-23 22:26:39.9094,620.09,28.768641,28.708784
 2025-07-23 22:26:39.9194,620.094,28.77641,28.747625
 2025-07-23 22:26:39.9294,620.098,28.768641,28.693247
 2025-07-23 22:26:39.9394,620.103,28.823028,28.732088
 2025-07-23 22:26:39.9494,620.107,28.768641,28.693247
 2025-07-23 22:26:39.9594,620.111,28.799719,28.693247
 2025-07-23 22:26:39.9694,620.115,28.76864,28.732088
 2025-07-23 22:26:39.9794,620.119,28.760871,28.716552
 2025-07-23 22:26:39.9894,620.123,28.77641,28.732088
 2025-07-23 22:26:39.9994,620.127,28.823028,28.763162
 2025-07-23 22:26:40.0094,620.132,28.838567,28.708784
 2025-07-23 22:26:40.0194,620.136,28.78418,28.763162
 2025-07-23 22:26:40.0294,620.14,28.78418,28.708784
 2025-07-23 22:26:40.0394,620.144,28.791949,28.708784
 2025-07-23 22:26:40.0494,620.148,28.78418,28.732088
 2025-07-23 22:26:40.0594,620.152,28.791949,28.716552
 2025-07-23 22:26:40.0694,620.157,28.791949,28.739857
 2025-07-23 22:26:40.0794,620.161,28.791949,28.716552
 2025-07-23 22:26:40.0894,620.165,28.791949,28.693247
 2025-07-23 22:26:40.0994,620.169,28.78418,28.739857
 2025-07-23 22:26:40.1094,620.173,28.823028,28.708784
 2025-07-23 22:26:40.1194,620.178,28.815258,28.747626
 2025-07-23 22:26:40.1294,620.182,28.77641,28.701015
 2025-07-23 22:26:40.1394,620.186,28.823028,28.732088
 2025-07-23 22:26:40.1494,620.19,28.791949,28.747626
 2025-07-23 22:26:40.1594,620.194,28.838567,28.693247
 2025-07-23 22:26:40.1694,620.198,28.78418,28.72432
 2025-07-23 22:26:40.1794,620.203,28.78418,28.747625
 2025-07-23 22:26:40.1894,620.207,28.753102,28.716553
 2025-07-23 22:26:40.1994,620.211,28.76864,28.755394
 2025-07-23 22:26:40.2094,620.215,28.77641,28.708784
 2025-07-23 22:26:40.2194,620.219,28.753102,28.755393
 2025-07-23 22:26:40.2294,620.224,28.722023,28.755394
 2025-07-23 22:26:40.2394,620.228,28.745332,28.716552
 2025-07-23 22:26:40.2494,620.232,28.745332,28.72432
 2025-07-23 22:26:40.2594,620.236,28.76087,28.739857
 2025-07-23 22:26:40.2694,620.24,28.745331,28.685479
 2025-07-23 22:26:40.2794,620.244,28.714254,28.716552
 2025-07-23 22:26:40.2894,620.248,28.737563,28.708784
 2025-07-23 22:26:40.2994,620.253,28.722023,28.708784
 2025-07-23 22:26:40.3094,620.257,28.714253,28.716552
 2025-07-23 22:26:40.3194,620.261,28.745331,28.72432
 2025-07-23 22:26:40.3294,620.265,28.753101,28.701015
 2025-07-23 22:26:40.3394,620.269,28.714253,28.778699
 2025-07-23 22:26:40.3494,620.273,28.729792,28.708784
 2025-07-23 22:26:40.3594,620.278,28.737562,28.716552
 2025-07-23 22:26:40.3694,620.282,28.729793,28.685479
 2025-07-23 22:26:40.3794,620.286,28.768641,28.701015
 2025-07-23 22:26:40.3894,620.29,28.768641,28.708784
 2025-07-23 22:26:40.3994,620.294,28.745332,28.763161
 2025-07-23 22:26:40.4094,620.298,28.77641,28.732088
 2025-07-23 22:26:40.4194,620.303,28.729792,28.724321
 2025-07-23 22:26:40.4294,620.307,28.77641,28.708784
 2025-07-23 22:26:40.4394,620.311,28.745332,28.732088
 2025-07-23 22:26:40.4494,620.315,28.768641,28.701015
 2025-07-23 22:26:40.4594,620.319,28.768641,28.701015
 2025-07-23 22:26:40.4694,620.323,28.745332,28.739857
 2025-07-23 22:26:40.4794,620.328,28.760871,28.732088
 2025-07-23 22:26:40.4894,620.332,28.745332,28.732088
 2025-07-23 22:26:40.4994,620.336,28.745331,28.739857
 2025-07-23 22:26:40.5094,620.34,28.76087,28.701015
 2025-07-23 22:26:40.5194,620.344,28.760871,28.755395
 2025-07-23 22:26:40.5294,620.348,28.753102,28.755394
 2025-07-23 22:26:40.5394,620.353,28.768641,28.701016
 2025-07-23 22:26:40.5494,620.357,28.799718,28.739857
 2025-07-23 22:26:40.5594,620.361,28.745332,28.693247
 2025-07-23 22:26:40.5694,620.365,28.745331,28.677711
 2025-07-23 22:26:40.5794,620.369,28.729793,28.716552
 2025-07-23 22:26:40.5894,620.373,28.706483,28.67771
 2025-07-23 22:26:40.5994,620.378,28.78418,28.770931
 2025-07-23 22:26:40.6094,620.382,28.768641,28.701015
 2025-07-23 22:26:40.6194,620.386,28.737563,28.685479
 2025-07-23 22:26:40.6294,620.39,28.760871,28.708784
 2025-07-23 22:26:40.6394,620.394,28.768641,28.72432
 2025-07-23 22:26:40.6494,620.398,28.722024,28.654406
 2025-07-23 22:26:40.6594,620.403,28.753102,28.786467
 2025-07-23 22:26:40.6694,620.407,28.722023,28.747626
 2025-07-23 22:26:40.6794,620.411,28.77641,28.724322
 2025-07-23 22:26:40.6894,620.415,28.745332,28.701016
 2025-07-23 22:26:40.6994,620.419,28.76087,28.724321
 2025-07-23 22:26:40.7094,620.423,28.760871,28.708784
 2025-07-23 22:26:40.7194,620.428,28.753102,28.739857
 2025-07-23 22:26:40.7294,620.432,28.77641,28.716553
 2025-07-23 22:26:40.7394,620.436,28.78418,28.732088
 2025-07-23 22:26:40.7494,620.44,28.745332,28.701015
 2025-07-23 22:26:40.7594,620.444,28.78418,28.747626
 2025-07-23 22:26:40.7694,620.448,28.745332,28.708784
 2025-07-23 22:26:40.7794,620.453,28.760871,28.755394
 2025-07-23 22:26:40.7894,620.457,28.78418,28.732088
 2025-07-23 22:26:40.7994,620.461,28.799719,28.72432
 2025-07-23 22:26:40.8094,620.465,28.78418,28.708784
 2025-07-23 22:26:40.8194,620.469,28.807488,28.778698
 2025-07-23 22:26:40.8294,620.473,28.760871,28.716552
 2025-07-23 22:26:40.8394,620.478,28.768641,28.701015
 2025-07-23 22:26:40.8494,620.482,28.78418,28.732088
 2025-07-23 22:26:40.8594,620.486,28.78418,28.701015
 2025-07-23 22:26:40.8694,620.49,28.753102,28.739857
 2025-07-23 22:26:40.8794,620.494,28.78418,28.755394
 2025-07-23 22:26:40.8894,620.498,28.768641,28.747625
 2025-07-23 22:26:40.8994,620.503,28.753101,28.732089
 2025-07-23 22:26:40.9094,620.507,28.791949,28.72432
 2025-07-23 22:26:40.9194,620.511,28.760871,28.72432
 2025-07-23 22:26:40.9294,620.515,28.737561,28.747626
 2025-07-23 22:26:40.9394,620.519,28.78418,28.739857
 2025-07-23 22:26:40.9494,620.523,28.799719,28.755393
 2025-07-23 22:26:40.9594,620.528,28.745332,28.747625
 2025-07-23 22:26:40.9694,620.532,28.815258,28.693247
 2025-07-23 22:26:40.9794,620.536,28.760871,28.685479
 2025-07-23 22:26:40.9894,620.54,28.77641,28.732089
 2025-07-23 22:26:40.9994,620.544,28.807488,28.72432
 2025-07-23 22:26:41.0094,620.549,28.77641,28.739857
 2025-07-23 22:26:41.0194,620.553,28.753102,28.72432
 2025-07-23 22:26:41.0294,620.557,28.78418,28.685479
 2025-07-23 22:26:41.0394,620.561,28.77641,28.732088
 2025-07-23 22:26:41.0494,620.565,28.78418,28.701015
 2025-07-23 22:26:41.0594,620.569,28.791949,28.708784
 2025-07-23 22:26:41.0694,620.574,28.78418,28.763161
 2025-07-23 22:26:41.0794,620.578,28.799719,28.72432
 2025-07-23 22:26:41.0894,620.582,28.745331,28.732088
 2025-07-23 22:26:41.0994,620.586,28.714253,28.732089
 2025-07-23 22:26:41.1094,620.59,28.77641,28.693247
 2025-07-23 22:26:41.1194,620.594,28.807488,28.708784
 2025-07-23 22:26:41.1294,620.599,28.76864,28.747625
 2025-07-23 22:26:41.1394,620.603,28.830797,28.708784
 2025-07-23 22:26:41.1494,620.607,28.760871,28.739857
 2025-07-23 22:26:41.1594,620.611,28.799719,28.708784
 2025-07-23 22:26:41.1694,620.615,28.768641,28.708784
 2025-07-23 22:26:41.1794,620.619,28.760871,28.747625
 2025-07-23 22:26:41.1894,620.624,28.745332,28.708784
 2025-07-23 22:26:41.1994,620.628,28.753102,28.747625
 2025-07-23 22:26:41.2094,620.632,28.78418,28.755393
 2025-07-23 22:26:41.2194,620.636,28.78418,28.708784
 2025-07-23 22:26:41.2294,620.64,28.77641,28.708784
 2025-07-23 22:26:41.2394,620.645,28.760871,28.716552
 2025-07-23 22:26:41.2494,620.649,28.784179,28.72432
 2025-07-23 22:26:41.2594,620.653,28.753102,28.77093
 2025-07-23 22:26:41.2694,620.657,28.737562,28.755393
 2025-07-23 22:26:41.2794,620.661,28.823028,28.739857
 2025-07-23 22:26:41.2894,620.665,28.737562,28.685479
 2025-07-23 22:26:41.2994,620.67,28.791949,28.693247
 2025-07-23 22:26:41.3094,620.674,28.77641,28.72432
 2025-07-23 22:26:41.3194,620.678,28.77641,28.747626
 2025-07-23 22:26:41.3294,620.682,28.830797,28.739857
 2025-07-23 22:26:41.3394,620.686,28.729792,28.778699
 2025-07-23 22:26:41.3494,620.69,28.753102,28.72432
 2025-07-23 22:26:41.3594,620.695,28.77641,28.739857
 2025-07-23 22:26:41.3694,620.699,28.78418,28.747625
 2025-07-23 22:26:41.3794,620.703,28.791949,28.739857
 2025-07-23 22:26:41.3894,620.707,28.753102,28.716552
 2025-07-23 22:26:41.3994,620.711,28.753102,28.747625
 2025-07-23 22:26:41.4094,620.715,28.760871,28.724321
 2025-07-23 22:26:41.4194,620.72,28.753101,28.739857
 2025-07-23 22:26:41.4294,620.724,28.78418,28.716552
 2025-07-23 22:26:41.4394,620.728,28.768641,28.72432
 2025-07-23 22:26:41.4494,620.732,28.745332,28.708784
 2025-07-23 22:26:41.4594,620.736,28.799719,28.708784
 2025-07-23 22:26:41.4694,620.74,28.76087,28.701015
 2025-07-23 22:26:41.4794,620.745,28.722022,28.755393
 2025-07-23 22:26:41.4894,620.749,28.76864,28.716552
 2025-07-23 22:26:41.4994,620.753,28.753102,28.716552
 2025-07-23 22:26:41.5094,620.757,28.753102,28.72432
 2025-07-23 22:26:41.5194,620.761,28.760871,28.732088
 2025-07-23 22:26:41.5294,620.766,28.737563,28.716553
 2025-07-23 22:26:41.5394,620.77,28.76864,28.716552
 2025-07-23 22:26:41.5494,620.774,28.729793,28.701016
 2025-07-23 22:26:41.5594,620.778,28.791949,28.763161
 2025-07-23 22:26:41.5694,620.782,28.815258,28.747625
 2025-07-23 22:26:41.5794,620.786,28.76087,28.716552
 2025-07-23 22:26:41.5894,620.791,28.768641,28.72432
 2025-07-23 22:26:41.5994,620.795,28.78418,28.747625
 2025-07-23 22:26:41.6094,620.799,28.745332,28.72432
 2025-07-23 22:26:41.6194,620.803,28.791949,28.716552
 2025-07-23 22:26:41.6294,620.807,28.753101,28.739857
 2025-07-23 22:26:41.6394,620.811,28.78418,28.755393
 2025-07-23 22:26:41.6494,620.816,28.768641,28.739857
 2025-07-23 22:26:41.6594,620.82,28.753101,28.747626
 2025-07-23 22:26:41.6694,620.824,28.745332,28.716552
 2025-07-23 22:26:41.6794,620.828,28.78418,28.701015
 2025-07-23 22:26:41.6894,620.832,28.768641,28.763162
 2025-07-23 22:26:41.6994,620.836,28.78418,28.755395
 2025-07-23 22:26:41.7094,620.841,28.799719,28.747626
 2025-07-23 22:26:41.7194,620.845,28.791949,28.708784
 2025-07-23 22:26:41.7294,620.849,28.77641,28.72432
 2025-07-23 22:26:41.7394,620.853,28.76087,28.701015
 2025-07-23 22:26:41.7494,620.857,28.78418,28.739857
 2025-07-23 22:26:41.7594,620.862,28.807488,28.708784
 2025-07-23 22:26:41.7694,620.866,28.760871,28.677711
 2025-07-23 22:26:41.7794,620.87,28.760871,28.716552
 2025-07-23 22:26:41.7894,620.874,28.753102,28.72432
 2025-07-23 22:26:41.7994,620.878,28.745332,28.716552
 2025-07-23 22:26:41.8094,620.882,28.760871,28.747625
 2025-07-23 22:26:41.8194,620.886,28.745331,28.763162
 2025-07-23 22:26:41.8294,620.891,28.791949,28.693247
 2025-07-23 22:26:41.8394,620.895,28.753102,28.786467
 2025-07-23 22:26:41.8494,620.899,28.729792,28.716552
 2025-07-23 22:26:41.8594,620.903,28.753102,28.739857
 2025-07-23 22:26:41.8694,620.907,28.722024,28.708784
 2025-07-23 22:26:41.8794,620.911,28.745332,28.72432
 2025-07-23 22:26:41.8894,620.916,28.729793,28.747625
 2025-07-23 22:26:41.8994,620.92,28.799719,28.677711
 2025-07-23 22:26:41.9094,620.924,28.753102,28.739857
 2025-07-23 22:26:41.9194,620.928,28.77641,28.716552
 2025-07-23 22:26:41.9294,620.932,28.745331,28.732088
 2025-07-23 22:26:41.9394,620.936,28.729792,28.770931
 2025-07-23 22:26:41.9494,620.941,28.77641,28.708784
 2025-07-23 22:26:41.9594,620.945,28.753102,28.732088
 2025-07-23 22:26:41.9694,620.949,28.768641,28.755394
 2025-07-23 22:26:41.9794,620.953,28.77641,28.72432
 2025-07-23 22:26:41.9894,620.957,28.737562,28.732089
 2025-07-23 22:26:41.9994,620.961,28.76087,28.739857
 2025-07-23 22:26:42.0094,620.966,28.753102,28.708784
 2025-07-23 22:26:42.0194,620.97,28.76087,28.755394
 2025-07-23 22:26:42.0294,620.974,28.78418,28.701015
 2025-07-23 22:26:42.0394,620.978,28.737562,28.72432
 2025-07-23 22:26:42.0494,620.982,28.760871,28.747625
 2025-07-23 22:26:42.0594,620.986,28.753102,28.685479
 2025-07-23 22:26:42.0694,620.991,28.745331,28.693247
 2025-07-23 22:26:42.0794,620.995,28.729793,28.732088
 2025-07-23 22:26:42.0894,620.999,28.753102,28.708784
 2025-07-23 22:26:42.0994,621.003,28.753102,28.739857
 2025-07-23 22:26:42.1094,621.007,28.722024,28.716552
 2025-07-23 22:26:42.1194,621.011,28.760871,28.732088
 2025-07-23 22:26:42.1294,621.016,28.729792,28.72432
 2025-07-23 22:26:42.1394,621.02,28.768641,28.739858
 2025-07-23 22:26:42.1494,621.024,28.760871,28.693247
 2025-07-23 22:26:42.1594,621.028,28.737563,28.739857
 2025-07-23 22:26:42.1694,621.032,28.729793,28.716552
 2025-07-23 22:26:42.1794,621.036,28.78418,28.72432
 2025-07-23 22:26:42.1894,621.041,28.77641,28.72432
 2025-07-23 22:26:42.1994,621.045,28.768641,28.72432
 2025-07-23 22:26:42.2094,621.049,28.753102,28.72432
 2025-07-23 22:26:42.2194,621.053,28.745332,28.747625
 2025-07-23 22:26:42.2294,621.057,28.753102,28.72432
 2025-07-23 22:26:42.2394,621.061,28.791949,28.72432
 2025-07-23 22:26:42.2494,621.065,28.745331,28.739857
 2025-07-23 22:26:42.2594,621.07,28.76087,28.693247
 2025-07-23 22:26:42.2694,621.074,28.768641,28.72432
 2025-07-23 22:26:42.2794,621.078,28.737563,28.747625
 2025-07-23 22:26:42.2894,621.082,28.753102,28.732088
 2025-07-23 22:26:42.2994,621.086,28.714253,28.747626
 2025-07-23 22:26:42.3094,621.091,28.722023,28.685479
 2025-07-23 22:26:42.3194,621.095,28.753102,28.701015
 2025-07-23 22:26:42.3294,621.099,28.753101,28.739857
 2025-07-23 22:26:42.3394,621.103,28.78418,28.716552
 2025-07-23 22:26:42.3494,621.107,28.768641,28.732088
 2025-07-23 22:26:42.3594,621.111,28.714253,28.716552
 2025-07-23 22:26:42.3694,621.116,28.729792,28.716552
 2025-07-23 22:26:42.3794,621.12,28.768641,28.72432
 2025-07-23 22:26:42.3894,621.124,28.737563,28.72432
 2025-07-23 22:26:42.3994,621.128,28.77641,28.701015
 2025-07-23 22:26:42.4094,621.132,28.753102,28.701015
 2025-07-23 22:26:42.4194,621.136,28.77641,28.724321
 2025-07-23 22:26:42.4294,621.141,28.729792,28.716552
 2025-07-23 22:26:42.4394,621.145,28.753101,28.73209
 2025-07-23 22:26:42.4494,621.149,28.722022,28.739858
 2025-07-23 22:26:42.4594,621.153,28.78418,28.739857
 2025-07-23 22:26:42.4694,621.157,28.768641,28.669942
 2025-07-23 22:26:42.4794,621.161,28.745331,28.747625
 2025-07-23 22:26:42.4894,621.166,28.753102,28.724321
 2025-07-23 22:26:42.4994,621.17,28.77641,28.747625
 2025-07-23 22:26:42.5094,621.174,28.737562,28.732088
 2025-07-23 22:26:42.5194,621.178,28.706483,28.747625
 2025-07-23 22:26:42.5294,621.182,28.760871,28.669942
 2025-07-23 22:26:42.5394,621.187,28.729792,28.716553
 2025-07-23 22:26:42.5494,621.191,28.675406,28.72432
 2025-07-23 22:26:42.5594,621.195,28.799719,28.693247
 2025-07-23 22:26:42.5694,621.199,28.77641,28.701015
 2025-07-23 22:26:42.5794,621.203,28.77641,28.778699
 2025-07-23 22:26:42.5894,621.207,28.760871,28.708784
 2025-07-23 22:26:42.5994,621.212,28.78418,28.778699
 2025-07-23 22:26:42.6094,621.216,28.807488,28.693247
 2025-07-23 22:26:42.6194,621.22,28.753102,28.685479
 2025-07-23 22:26:42.6294,621.224,28.714253,28.732088
 2025-07-23 22:26:42.6394,621.228,28.768641,28.72432
 2025-07-23 22:26:42.6494,621.232,28.78418,28.72432
 2025-07-23 22:26:42.6594,621.237,28.760871,28.701015
 2025-07-23 22:26:42.6694,621.241,28.78418,28.72432
 2025-07-23 22:26:42.6794,621.245,28.745331,28.72432
 2025-07-23 22:26:42.6894,621.249,28.768641,28.716552
 2025-07-23 22:26:42.6994,621.253,28.76864,28.716552
 2025-07-23 22:26:42.7094,621.257,28.77641,28.701015
 2025-07-23 22:26:42.7194,621.262,28.77641,28.732088
 2025-07-23 22:26:42.7294,621.266,28.76864,28.677711
 2025-07-23 22:26:42.7394,621.27,28.745331,28.72432
 2025-07-23 22:26:42.7494,621.274,28.753101,28.72432
 2025-07-23 22:26:42.7594,621.278,28.78418,28.732088
 2025-07-23 22:26:42.7694,621.282,28.753101,28.739857
 2025-07-23 22:26:42.7794,621.287,28.76087,28.739857
 2025-07-23 22:26:42.7894,621.291,28.791949,28.72432
 2025-07-23 22:26:42.7994,621.295,28.76087,28.739857
 2025-07-23 22:26:42.8094,621.299,28.78418,28.732088
 2025-07-23 22:26:42.8194,621.303,28.760871,28.72432
 2025-07-23 22:26:42.8294,621.308,28.768641,28.693247
 2025-07-23 22:26:42.8394,621.312,28.768641,28.739857
 2025-07-23 22:26:42.8494,621.316,28.77641,28.72432
 2025-07-23 22:26:42.8594,621.32,28.76087,28.739857
 2025-07-23 22:26:42.8694,621.324,28.78418,28.708784
 2025-07-23 22:26:42.8794,621.328,28.77641,28.72432
 2025-07-23 22:26:42.8894,621.333,28.78418,28.755393
 2025-07-23 22:26:42.8994,621.337,28.745332,28.732088
 2025-07-23 22:26:42.9094,621.341,28.753102,28.72432
 2025-07-23 22:26:42.9194,621.345,28.753102,28.739857
 2025-07-23 22:26:42.9294,621.349,28.768641,28.701015
 2025-07-23 22:26:42.9394,621.354,28.729793,28.732088
 2025-07-23 22:26:42.9494,621.358,28.737563,28.72432
 2025-07-23 22:26:42.9594,621.362,28.77641,28.708784
 2025-07-23 22:26:42.9694,621.366,28.722022,28.716552
 2025-07-23 22:26:42.9794,621.37,28.698713,28.763161
 2025-07-23 22:26:42.9894,621.374,28.753102,28.685479
 2025-07-23 22:26:42.9994,621.379,28.753102,28.747626
 2025-07-23 22:26:43.0094,621.383,28.753102,28.708784
 2025-07-23 22:26:43.0194,621.387,28.791949,28.732088
 2025-07-23 22:26:43.0294,621.391,28.745331,28.716552
 2025-07-23 22:26:43.0394,621.395,28.753102,28.716552
 2025-07-23 22:26:43.0494,621.399,28.760871,28.701015
 2025-07-23 22:26:43.0594,621.404,28.78418,28.716552
 2025-07-23 22:26:43.0694,621.408,28.753102,28.716552
 2025-07-23 22:26:43.0794,621.412,28.729792,28.739857
 2025-07-23 22:26:43.0894,621.416,28.753102,28.72432
 2025-07-23 22:26:43.0994,621.42,28.76087,28.77093
 2025-07-23 22:26:43.1094,621.424,28.77641,28.72432
 2025-07-23 22:26:43.1194,621.429,28.760871,28.716552
 2025-07-23 22:26:43.1294,621.433,28.753102,28.732088
 2025-07-23 22:26:43.1394,621.437,28.760871,28.716552
 2025-07-23 22:26:43.1494,621.441,28.760871,28.72432
 2025-07-23 22:26:43.1594,621.445,28.753102,28.763161
 2025-07-23 22:26:43.1694,621.45,28.753102,28.708784
 2025-07-23 22:26:43.1794,621.454,28.745331,28.747626
 2025-07-23 22:26:43.1894,621.458,28.753102,28.732088
 2025-07-23 22:26:43.1994,621.462,28.78418,28.716552
 2025-07-23 22:26:43.2094,621.466,28.745331,28.732089
 2025-07-23 22:26:43.2194,621.47,28.807488,28.708784
 2025-07-23 22:26:43.2294,621.474,28.753102,28.708784
 2025-07-23 22:26:43.2394,621.479,28.760871,28.732088
 2025-07-23 22:26:43.2494,621.483,28.807488,28.732089
 2025-07-23 22:26:43.2594,621.487,28.78418,28.732088
 2025-07-23 22:26:43.2694,621.491,28.760871,28.685479
 2025-07-23 22:26:43.2794,621.495,28.78418,28.755395
 2025-07-23 22:26:43.2894,621.499,28.753101,28.72432
 2025-07-23 22:26:43.2994,621.504,28.745331,28.701016
 2025-07-23 22:26:43.3094,621.508,28.815258,28.724321
 2025-07-23 22:26:43.3194,621.512,28.768641,28.770931
 2025-07-23 22:26:43.3294,621.516,28.78418,28.716552
 2025-07-23 22:26:43.3394,621.52,28.760871,28.716552
 2025-07-23 22:26:43.3494,621.524,28.760871,28.732088
 2025-07-23 22:26:43.3594,621.529,28.768641,28.701015
 2025-07-23 22:26:43.3694,621.533,28.722023,28.778699
 2025-07-23 22:26:43.3794,621.537,28.77641,28.693246
 2025-07-23 22:26:43.3894,621.541,28.745332,28.739857
 2025-07-23 22:26:43.3994,621.545,28.760871,28.732088
 2025-07-23 22:26:43.4094,621.55,28.78418,28.701016
