时间,位移[mm],4#温度[℃]
 2025-08-15 12:46:52.5147,827.910000,37.899161
 2025-08-15 12:46:53.5147,827.910000,37.899162
 2025-08-15 12:46:54.5147,827.910000,37.930222
 2025-08-15 12:46:55.5147,827.910000,37.844805
 2025-08-15 12:46:56.5147,827.910000,37.906927
 2025-08-15 12:46:57.5147,827.910000,37.906927
 2025-08-15 12:46:58.5147,827.910000,37.868101
 2025-08-15 12:46:59.5147,827.910000,37.837041
 2025-08-15 12:47:00.5147,827.910000,37.953517
 2025-08-15 12:47:01.5147,827.910000,37.852571
 2025-08-15 12:47:02.5147,827.910000,37.883632
 2025-08-15 12:47:03.5147,827.910000,37.891397
 2025-08-15 12:47:04.5147,827.910000,37.883632
 2025-08-15 12:47:05.5147,827.910000,37.883632
 2025-08-15 12:47:06.5147,827.910000,37.961282
 2025-08-15 12:47:07.5147,827.910000,37.813744
 2025-08-15 12:47:08.5147,827.910000,37.883632
 2025-08-15 12:47:09.5147,827.910000,37.883632
 2025-08-15 12:47:10.5147,827.910000,37.813746
 2025-08-15 12:47:11.5147,827.910000,37.953518
 2025-08-15 12:47:12.5147,827.910000,37.899162
 2025-08-15 12:47:13.5147,827.910000,37.914692
 2025-08-15 12:47:14.5147,827.910000,37.906927
 2025-08-15 12:47:15.5147,827.910000,37.922457
 2025-08-15 12:47:16.5147,827.910000,37.891397
 2025-08-15 12:47:17.5147,827.910000,37.821510
 2025-08-15 12:47:18.5147,827.910000,37.891397
 2025-08-15 12:47:19.5147,827.910000,37.899162
 2025-08-15 12:47:20.5147,827.910000,37.852571
 2025-08-15 12:47:21.5147,827.910000,37.813745
 2025-08-15 12:47:22.5147,827.910000,37.860336
 2025-08-15 12:47:23.5147,827.910000,37.899162
 2025-08-15 12:47:24.5147,827.910000,37.875867
 2025-08-15 12:47:25.5147,827.910000,37.914692
 2025-08-15 12:47:26.5147,827.910000,37.860336
 2025-08-15 12:47:27.5147,827.910000,37.837041
 2025-08-15 12:47:28.5147,827.910000,37.821511
 2025-08-15 12:47:29.5147,827.910000,37.891397
 2025-08-15 12:47:30.5147,827.910000,37.930222
 2025-08-15 12:47:31.5147,827.910000,37.906927
 2025-08-15 12:47:32.5147,827.910000,37.906927
 2025-08-15 12:47:33.5147,827.910000,37.891397
 2025-08-15 12:47:34.5147,827.910000,37.875867
 2025-08-15 12:47:35.5147,827.910000,37.883632
 2025-08-15 12:47:36.5147,827.910000,37.891397
 2025-08-15 12:47:37.5147,827.910000,37.868101
 2025-08-15 12:47:38.5147,827.910000,37.922457
 2025-08-15 12:47:39.5147,827.910000,37.891397
 2025-08-15 12:47:40.5147,827.910000,37.844806
 2025-08-15 12:47:41.5147,827.910000,37.852571
 2025-08-15 12:47:42.5147,827.910000,37.705034
 2025-08-15 12:47:43.5147,827.910000,37.883632
 2025-08-15 12:47:44.5147,827.910000,37.860336
 2025-08-15 12:47:45.5147,827.910000,37.891397
 2025-08-15 12:47:46.5147,827.910000,37.868101
 2025-08-15 12:47:47.5147,827.910000,37.937987
 2025-08-15 12:47:48.5147,827.910000,37.930222
 2025-08-15 12:47:49.5147,827.910000,37.860336
 2025-08-15 12:47:50.5147,827.910000,37.821511
 2025-08-15 12:47:51.5147,827.910000,37.875867
 2025-08-15 12:47:52.5147,827.910000,37.899162
 2025-08-15 12:47:53.5147,827.910000,37.875867
 2025-08-15 12:47:54.5147,827.910000,37.899162
 2025-08-15 12:47:55.5147,827.910000,37.906927
 2025-08-15 12:47:56.5147,827.910000,37.976813
 2025-08-15 12:47:57.5147,827.910000,37.852571
 2025-08-15 12:47:58.5147,827.910000,37.868101
 2025-08-15 12:47:59.5147,827.910000,37.813746
 2025-08-15 12:48:00.5147,827.910000,37.844806
 2025-08-15 12:48:01.5147,827.910000,37.852571
 2025-08-15 12:48:02.5147,827.910000,37.883632
 2025-08-15 12:48:03.5147,827.910000,37.899162
 2025-08-15 12:48:04.5147,827.910000,37.899162
 2025-08-15 12:48:05.5147,827.910000,37.891397
 2025-08-15 12:48:06.5147,827.910000,37.860336
 2025-08-15 12:48:07.5147,827.910000,37.930222
 2025-08-15 12:48:08.5147,827.910000,37.868101
 2025-08-15 12:48:09.5147,827.910000,37.891397
 2025-08-15 12:48:10.5147,827.910000,37.906927
 2025-08-15 12:48:11.5147,827.910000,37.883632
 2025-08-15 12:48:12.5147,827.910000,37.891397
 2025-08-15 12:48:13.5147,827.910000,37.906927
 2025-08-15 12:48:14.5147,827.910000,37.790450
 2025-08-15 12:48:15.5147,827.910000,37.549729
 2025-08-15 12:48:16.5147,827.910000,37.557494
 2025-08-15 12:48:17.5147,827.910000,37.666207
 2025-08-15 12:48:18.5147,827.910000,37.588554
 2025-08-15 12:48:19.5147,827.910000,37.681739
 2025-08-15 12:48:20.5147,827.910000,37.619615
 2025-08-15 12:48:21.5147,827.910000,37.619616
 2025-08-15 12:48:22.5147,827.910000,37.642911
 2025-08-15 12:48:23.5147,827.910000,37.611850
 2025-08-15 12:48:24.5147,827.910000,37.526434
 2025-08-15 12:48:25.5147,827.910000,37.658442
 2025-08-15 12:48:26.5147,827.910000,37.604085
 2025-08-15 12:48:27.5147,827.910000,37.611850
 2025-08-15 12:48:28.5147,827.910000,37.611850
 2025-08-15 12:48:29.5147,827.910000,37.666207
 2025-08-15 12:48:30.5147,827.910000,37.829276
 2025-08-15 12:48:31.5147,827.910000,37.852571
 2025-08-15 12:48:32.5147,827.910000,37.767154
 2025-08-15 12:48:33.5147,827.910000,37.868101
 2025-08-15 12:48:34.5147,827.910000,37.891397
 2025-08-15 12:48:35.5147,827.910000,37.891397
 2025-08-15 12:48:36.5147,827.910000,37.844805
 2025-08-15 12:48:37.5147,827.910000,37.883632
 2025-08-15 12:48:38.5147,827.910000,37.914692
 2025-08-15 12:48:39.5147,827.910000,37.860336
 2025-08-15 12:48:40.5147,827.910000,37.945752
 2025-08-15 12:48:41.5147,827.910000,37.852571
 2025-08-15 12:48:42.5147,827.910000,37.937987
 2025-08-15 12:48:43.5147,827.910000,37.883632
 2025-08-15 12:48:44.5147,827.910000,37.790451
 2025-08-15 12:48:45.5147,827.910000,37.875867
 2025-08-15 12:48:46.5147,827.910000,37.829276
 2025-08-15 12:48:47.5147,827.910000,37.875867
 2025-08-15 12:48:48.5147,827.910000,37.798215
 2025-08-15 12:48:49.5147,827.910000,37.906927
 2025-08-15 12:48:50.5147,827.910000,37.875867
 2025-08-15 12:48:51.5147,827.910000,37.906927
 2025-08-15 12:48:52.5147,827.910000,37.937987
 2025-08-15 12:48:53.5147,827.910000,37.860336
 2025-08-15 12:48:54.5147,827.910000,37.914692
 2025-08-15 12:48:55.5147,827.910000,37.868101
 2025-08-15 12:48:56.5147,827.910000,37.883632
 2025-08-15 12:48:57.5147,827.910000,37.844806
 2025-08-15 12:48:58.5147,827.910000,37.945752
 2025-08-15 12:48:59.5147,827.910000,37.922457
 2025-08-15 12:49:00.5147,827.910000,37.914692
 2025-08-15 12:49:01.5147,827.910000,37.906927
 2025-08-15 12:49:02.5147,827.910000,37.860336
 2025-08-15 12:49:03.5147,827.910000,37.852571
 2025-08-15 12:49:04.5147,827.910000,37.875867
 2025-08-15 12:49:05.5147,827.910000,37.829276
 2025-08-15 12:49:06.5147,827.910000,37.767155
 2025-08-15 12:49:07.5147,827.910000,37.930222
 2025-08-15 12:49:08.5147,827.910000,37.891397
 2025-08-15 12:49:09.5147,827.910000,37.875867
 2025-08-15 12:49:10.5147,827.910000,37.852571
 2025-08-15 12:49:11.5147,827.910000,37.930222
 2025-08-15 12:49:12.5147,827.910000,37.875867
 2025-08-15 12:49:13.5147,827.910000,37.883632
 2025-08-15 12:49:14.5147,827.910000,37.868101
 2025-08-15 12:49:15.5147,827.910000,37.899162
 2025-08-15 12:49:16.5147,827.910000,37.914692
 2025-08-15 12:49:17.5147,827.910000,37.875866
 2025-08-15 12:49:18.5147,827.910000,37.891397
 2025-08-15 12:49:19.5147,827.910000,37.782685
 2025-08-15 12:49:20.5147,827.910000,37.852571
 2025-08-15 12:49:21.5147,827.910000,37.914692
 2025-08-15 12:49:22.5147,827.910000,37.852571
 2025-08-15 12:49:23.5147,827.910000,37.635146
 2025-08-15 12:49:24.5147,827.910000,37.650677
 2025-08-15 12:49:25.5147,827.910000,37.642911
 2025-08-15 12:49:26.5147,827.910000,37.596320
 2025-08-15 12:49:27.5147,827.910000,37.619615
 2025-08-15 12:49:28.5147,827.910000,37.642912
 2025-08-15 12:49:29.5147,827.910000,37.518667
 2025-08-15 12:49:30.5147,827.910000,37.596320
 2025-08-15 12:49:31.5147,827.910000,37.573023
 2025-08-15 12:49:32.5147,827.910000,37.580789
 2025-08-15 12:49:33.5147,827.910000,37.565258
 2025-08-15 12:49:34.5147,827.910000,37.635146
 2025-08-15 12:49:35.5147,827.910000,37.604085
 2025-08-15 12:49:36.5147,827.910000,37.642911
 2025-08-15 12:49:37.5147,827.910000,37.472077
 2025-08-15 12:49:38.5147,827.910000,37.479842
 2025-08-15 12:49:39.5147,827.910000,37.464312
 2025-08-15 12:49:40.5147,827.910000,37.588554
 2025-08-15 12:49:41.5147,827.910000,37.472077
 2025-08-15 12:49:42.5147,827.910000,37.619615
 2025-08-15 12:49:43.5147,827.910000,37.565259
 2025-08-15 12:49:44.5147,827.910000,37.526433
 2025-08-15 12:49:45.5147,827.910000,37.456547
 2025-08-15 12:49:46.5147,827.910000,37.487607
 2025-08-15 12:49:47.5147,827.910000,37.487607
 2025-08-15 12:49:48.5147,827.910000,37.580789
 2025-08-15 12:49:49.5147,827.910000,37.604085
 2025-08-15 12:49:50.5147,827.910000,37.604085
 2025-08-15 12:49:51.5147,827.910000,37.534198
 2025-08-15 12:49:52.5147,827.910000,37.503137
 2025-08-15 12:49:53.5147,827.910000,37.534198
 2025-08-15 12:49:54.5147,827.910000,37.565258
 2025-08-15 12:49:55.5147,827.910000,37.627380
 2025-08-15 12:49:56.5147,827.910000,37.611850
 2025-08-15 12:49:57.5147,827.910000,37.642911
 2025-08-15 12:49:58.5147,827.910000,37.611850
 2025-08-15 12:49:59.5147,827.910000,37.580789
 2025-08-15 12:50:00.5147,827.910000,37.573024
 2025-08-15 12:50:01.5147,827.910000,37.821509
 2025-08-15 12:50:02.5147,827.910000,37.573024
 2025-08-15 12:50:03.5147,827.910000,37.604086
 2025-08-15 12:50:04.5147,827.910000,37.604085
 2025-08-15 12:50:05.5147,827.910000,37.906927
 2025-08-15 12:50:06.5147,827.910000,37.883632
 2025-08-15 12:50:07.5147,827.910000,37.922457
 2025-08-15 12:50:08.5147,827.910000,37.852571
 2025-08-15 12:50:09.5147,827.910000,37.961283
 2025-08-15 12:50:10.5147,827.910000,37.883632
 2025-08-15 12:50:11.5147,827.910000,37.868101
 2025-08-15 12:50:12.5147,827.910000,37.930222
 2025-08-15 12:50:13.5147,827.910000,37.922457
 2025-08-15 12:50:14.5147,827.910000,37.906927
 2025-08-15 12:50:15.5147,827.910000,37.891397
 2025-08-15 12:50:16.5147,827.910000,37.860336
 2025-08-15 12:50:17.5147,827.910000,37.891397
 2025-08-15 12:50:18.5147,827.910000,37.767155
 2025-08-15 12:50:19.5147,827.910000,37.906927
 2025-08-15 12:50:20.5147,827.910000,37.852571
 2025-08-15 12:50:21.5147,827.910000,37.821511
 2025-08-15 12:50:22.5147,827.910000,37.860336
 2025-08-15 12:50:23.5147,827.910000,37.891397
 2025-08-15 12:50:24.5147,827.910000,37.906927
 2025-08-15 12:50:25.5147,827.910000,37.798216
 2025-08-15 12:50:26.5147,827.910000,37.705034
 2025-08-15 12:50:27.5147,827.910000,37.837041
 2025-08-15 12:50:28.5147,827.910000,37.821511
 2025-08-15 12:50:29.5147,827.910000,37.930222
 2025-08-15 12:50:30.5147,827.910000,37.821510
 2025-08-15 12:50:31.5147,827.910000,37.868101
 2025-08-15 12:50:32.5147,827.910000,37.868101
 2025-08-15 12:50:33.5147,827.910000,37.837041
 2025-08-15 12:50:34.5147,827.910000,37.798215
 2025-08-15 12:50:35.5147,827.910000,37.837041
 2025-08-15 12:50:36.5147,827.910000,37.883632
 2025-08-15 12:50:37.5147,827.910000,37.891397
 2025-08-15 12:50:38.5147,827.910000,37.899162
 2025-08-15 12:50:39.5147,827.910000,37.906927
 2025-08-15 12:50:40.5147,827.910000,37.906927
 2025-08-15 12:50:41.5147,827.910000,37.860336
 2025-08-15 12:50:42.5147,827.910000,37.891397
 2025-08-15 12:50:43.5147,827.910000,37.821510
 2025-08-15 12:50:44.5147,827.910000,37.868101
 2025-08-15 12:50:45.5147,827.910000,37.891397
 2025-08-15 12:50:46.5147,827.910000,37.930222
 2025-08-15 12:50:47.5147,827.910000,37.899162
 2025-08-15 12:50:48.5147,827.910000,37.883632
 2025-08-15 12:50:49.5147,827.910000,37.937987
 2025-08-15 12:50:50.5147,827.910000,37.899162
 2025-08-15 12:50:51.5147,827.910000,37.875866
 2025-08-15 12:50:52.5147,827.910000,37.922457
 2025-08-15 12:50:53.5147,827.910000,37.906927
 2025-08-15 12:50:54.5147,827.910000,37.906927
 2025-08-15 12:50:55.5147,827.910000,37.860336
 2025-08-15 12:50:56.5147,827.910000,37.906927
 2025-08-15 12:50:57.5147,827.910000,37.891397
 2025-08-15 12:50:58.5147,827.910000,37.852571
 2025-08-15 12:50:59.5147,827.910000,37.774919
 2025-08-15 12:51:00.5147,827.910000,37.891397
 2025-08-15 12:51:01.5147,827.910000,37.883632
 2025-08-15 12:51:02.5147,827.910000,37.883632
 2025-08-15 12:51:03.5147,827.910000,37.899162
 2025-08-15 12:51:04.5147,827.910000,37.868101
 2025-08-15 12:51:05.5147,827.910000,37.899162
 2025-08-15 12:51:06.5147,827.910000,37.852571
 2025-08-15 12:51:07.5147,827.910000,37.906927
 2025-08-15 12:51:08.5147,827.910000,37.798215
 2025-08-15 12:51:09.5147,827.910000,37.805981
 2025-08-15 12:51:10.5147,827.910000,37.829276
 2025-08-15 12:51:11.5147,827.910000,37.790451
 2025-08-15 12:51:12.5147,827.910000,37.790450
 2025-08-15 12:51:13.5147,827.910000,37.875867
 2025-08-15 12:51:14.5147,827.910000,37.875867
 2025-08-15 12:51:15.5147,827.910000,37.860336
 2025-08-15 12:51:16.5147,827.910000,37.868101
 2025-08-15 12:51:17.5147,827.910000,37.906927
 2025-08-15 12:51:18.5147,827.910000,37.899162
 2025-08-15 12:51:19.5147,827.910000,37.860336
 2025-08-15 12:51:20.5147,827.910000,37.922458
 2025-08-15 12:51:21.5147,827.910000,37.782685
 2025-08-15 12:51:22.5147,827.910000,37.837040
 2025-08-15 12:51:23.5147,827.910000,37.875867
 2025-08-15 12:51:24.5147,827.910000,37.782685
 2025-08-15 12:51:25.5147,827.910000,37.875867
 2025-08-15 12:51:26.5147,827.910000,37.891397
 2025-08-15 12:51:27.5147,827.910000,37.891397
 2025-08-15 12:51:28.5147,827.910000,37.580789
 2025-08-15 12:51:29.5147,827.910000,37.518667
 2025-08-15 12:51:30.5147,827.910000,37.611850
 2025-08-15 12:51:31.5147,827.910000,37.573023
 2025-08-15 12:51:32.5147,827.910000,37.611850
 2025-08-15 12:51:33.5147,827.910000,37.883632
 2025-08-15 12:51:34.5147,827.910000,37.961283
 2025-08-15 12:51:35.5147,827.910000,37.899162
 2025-08-15 12:51:36.5147,827.910000,37.930222
 2025-08-15 12:51:37.5147,827.910000,37.860336
 2025-08-15 12:51:38.5147,827.910000,37.720563
 2025-08-15 12:51:39.5147,827.910000,37.844806
 2025-08-15 12:51:40.5147,827.910000,37.914692
 2025-08-15 12:51:41.5147,827.910000,37.868101
 2025-08-15 12:51:42.5147,827.910000,37.922457
 2025-08-15 12:51:43.5147,827.910000,37.906927
 2025-08-15 12:51:44.5147,827.910000,37.906927
 2025-08-15 12:51:45.5147,827.910000,37.860336
 2025-08-15 12:51:46.5147,827.910000,37.852571
 2025-08-15 12:51:47.5147,827.910000,37.883632
 2025-08-15 12:51:48.5147,827.910000,37.899162
 2025-08-15 12:51:49.5147,827.910000,37.844806
 2025-08-15 12:51:50.5147,827.910000,37.891397
 2025-08-15 12:51:51.5147,827.910000,37.899162
 2025-08-15 12:51:52.5147,827.910000,37.844806
 2025-08-15 12:51:53.5147,827.910000,37.868101
 2025-08-15 12:51:54.5147,827.910000,37.883632
 2025-08-15 12:51:55.5147,827.910000,37.821510
 2025-08-15 12:51:56.5147,827.910000,37.899162
 2025-08-15 12:51:57.5147,827.910000,37.883632
 2025-08-15 12:51:58.5147,827.910000,37.868101
 2025-08-15 12:51:59.5147,827.910000,37.813745
 2025-08-15 12:52:00.5147,827.910000,37.852571
 2025-08-15 12:52:01.5147,827.910000,37.914692
 2025-08-15 12:52:02.5147,827.910000,37.557494
 2025-08-15 12:52:03.5147,827.910000,37.526434
 2025-08-15 12:52:04.5147,827.910000,37.549727
 2025-08-15 12:52:05.5147,827.910000,37.588554
 2025-08-15 12:52:06.5147,827.910000,37.635146
 2025-08-15 12:52:07.5147,827.910000,37.650678
 2025-08-15 12:52:08.5147,827.910000,37.588554
 2025-08-15 12:52:09.5147,827.910000,37.650677
 2025-08-15 12:52:10.5147,827.910000,37.611850
 2025-08-15 12:52:11.5147,827.910000,37.588554
 2025-08-15 12:52:12.5147,827.910000,37.557494
 2025-08-15 12:52:13.5147,827.910000,37.635146
 2025-08-15 12:52:14.5147,827.910000,37.891397
 2025-08-15 12:52:15.5147,827.910000,37.937987
 2025-08-15 12:52:16.5147,827.910000,37.883632
 2025-08-15 12:52:17.5147,827.910000,37.860336
 2025-08-15 12:52:18.5147,827.910000,37.906927
 2025-08-15 12:52:19.5147,827.910000,37.844806
 2025-08-15 12:52:20.5147,827.910000,37.666207
 2025-08-15 12:52:21.5147,827.910000,37.899162
 2025-08-15 12:52:22.5147,827.910000,37.875867
 2025-08-15 12:52:23.5147,827.910000,37.930222
 2025-08-15 12:52:24.5147,827.910000,37.961283
 2025-08-15 12:52:25.5147,827.910000,37.883632
 2025-08-15 12:52:26.5147,827.910000,37.868101
 2025-08-15 12:52:27.5147,827.910000,37.837041
 2025-08-15 12:52:28.5147,827.910000,37.860336
 2025-08-15 12:52:29.5147,827.910000,37.875867
 2025-08-15 12:52:30.5147,827.910000,37.906927
 2025-08-15 12:52:31.5147,827.910000,37.891397
 2025-08-15 12:52:32.5147,827.910000,37.914692
 2025-08-15 12:52:33.5147,827.910000,37.875867
 2025-08-15 12:52:34.5147,827.910000,37.860336
 2025-08-15 12:52:35.5147,827.910000,37.899162
 2025-08-15 12:52:36.5147,827.910000,37.790451
 2025-08-15 12:52:37.5147,827.910000,37.875866
 2025-08-15 12:52:38.5147,827.910000,37.930222
 2025-08-15 12:52:39.5147,827.910000,37.883632
 2025-08-15 12:52:40.5147,827.910000,37.937987
 2025-08-15 12:52:41.5147,827.910000,37.906927
 2025-08-15 12:52:42.5147,827.910000,37.852571
 2025-08-15 12:52:43.5147,827.910000,37.891397
 2025-08-15 12:52:44.5147,827.910000,37.891397
 2025-08-15 12:52:45.5147,827.910000,37.844806
 2025-08-15 12:52:46.5147,827.910000,37.899162
 2025-08-15 12:52:47.5147,827.910000,37.914692
 2025-08-15 12:52:48.5147,827.910000,37.899162
 2025-08-15 12:52:49.5147,827.910000,37.906927
 2025-08-15 12:52:50.5147,827.910000,37.875867
 2025-08-15 12:52:51.5147,827.910000,37.875867
 2025-08-15 12:52:52.5147,827.910000,37.914692
 2025-08-15 12:52:53.5147,827.910000,37.914692
 2025-08-15 12:52:54.5147,827.910000,37.891397
 2025-08-15 12:52:55.5147,827.910000,37.937987
 2025-08-15 12:52:56.5147,827.910000,37.899162
 2025-08-15 12:52:57.5147,827.910000,37.875867
 2025-08-15 12:52:58.5147,827.910000,37.899162
 2025-08-15 12:52:59.5147,827.910000,37.891396
 2025-08-15 12:53:00.5147,827.910000,37.883632
 2025-08-15 12:53:01.5147,827.910000,37.883632
 2025-08-15 12:53:02.5147,827.910000,37.813745
 2025-08-15 12:53:03.5147,827.910000,37.922457
 2025-08-15 12:53:04.5147,827.910000,37.868101
 2025-08-15 12:53:05.5147,827.910000,37.922457
 2025-08-15 12:53:06.5147,827.910000,37.868101
 2025-08-15 12:53:07.5147,827.910000,37.930222
 2025-08-15 12:53:08.5147,827.910000,37.837040
 2025-08-15 12:53:09.5147,827.910000,37.891397
 2025-08-15 12:53:10.5147,827.910000,37.860336
 2025-08-15 12:53:11.5147,827.910000,37.906927
 2025-08-15 12:53:12.5147,827.910000,37.922457
 2025-08-15 12:53:13.5147,827.910000,37.937987
 2025-08-15 12:53:14.5147,827.910000,37.813745
 2025-08-15 12:53:15.5147,827.910000,37.875867
 2025-08-15 12:53:16.5147,827.910000,37.767155
 2025-08-15 12:53:17.5147,827.910000,37.829276
 2025-08-15 12:53:18.5147,827.910000,37.852571
 2025-08-15 12:53:19.5147,827.910000,37.813746
 2025-08-15 12:53:20.5147,827.910000,37.883632
 2025-08-15 12:53:21.5147,827.910000,37.813745
 2025-08-15 12:53:22.5147,827.910000,37.805981
 2025-08-15 12:53:23.5147,827.910000,37.565260
 2025-08-15 12:53:24.5147,827.910000,37.394425
 2025-08-15 12:53:25.5147,827.910000,37.534197
 2025-08-15 12:53:26.5147,827.910000,37.510903
 2025-08-15 12:53:27.5147,827.910000,37.472077
 2025-08-15 12:53:28.5147,827.910000,37.868102
 2025-08-15 12:53:29.5147,827.910000,37.813746
 2025-08-15 12:53:30.5147,827.910000,37.899162
 2025-08-15 12:53:31.5147,827.910000,37.852571
 2025-08-15 12:53:32.5147,827.910000,37.992343
 2025-08-15 12:53:33.5147,827.910000,37.837041
 2025-08-15 12:53:34.5147,827.910000,37.837041
 2025-08-15 12:53:35.5147,827.910000,37.922457
 2025-08-15 12:53:36.5147,827.910000,37.891397
 2025-08-15 12:53:37.5147,827.910000,37.883632
 2025-08-15 12:53:38.5147,827.910000,37.906927
 2025-08-15 12:53:39.5147,827.910000,37.860336
 2025-08-15 12:53:40.5147,827.910000,37.883632
 2025-08-15 12:53:41.5147,827.910000,37.821511
 2025-08-15 12:53:42.5147,827.910000,37.914692
 2025-08-15 12:53:43.5147,827.910000,37.875867
 2025-08-15 12:53:44.5147,827.910000,37.922457
 2025-08-15 12:53:45.5147,827.910000,37.844806
 2025-08-15 12:53:46.5147,827.910000,37.937987
 2025-08-15 12:53:47.5147,827.910000,37.868101
 2025-08-15 12:53:48.5147,827.910000,37.891397
 2025-08-15 12:53:49.5147,827.910000,37.837040
 2025-08-15 12:53:50.5147,827.910000,37.914692
 2025-08-15 12:53:51.5147,827.910000,37.883632
 2025-08-15 12:53:52.5147,827.910000,37.945752
 2025-08-15 12:53:53.5147,827.910000,37.922457
 2025-08-15 12:53:54.5147,827.910000,37.860336
 2025-08-15 12:53:55.5147,827.910000,37.868101
 2025-08-15 12:53:56.5147,827.910000,37.868101
 2025-08-15 12:53:57.5147,827.910000,37.805980
 2025-08-15 12:53:58.5147,827.910000,37.829276
 2025-08-15 12:53:59.5147,827.910000,37.891397
 2025-08-15 12:54:00.5147,827.910000,37.906927
 2025-08-15 12:54:01.5147,827.910000,37.798216
 2025-08-15 12:54:02.5147,827.910000,37.798215
 2025-08-15 12:54:03.5147,827.910000,37.868101
 2025-08-15 12:54:04.5147,827.910000,37.868101
 2025-08-15 12:54:05.5147,827.910000,37.883632
 2025-08-15 12:54:06.5147,827.910000,37.798215
 2025-08-15 12:54:07.5147,827.910000,37.914692
 2025-08-15 12:54:08.5147,827.910000,37.875867
 2025-08-15 12:54:09.5147,827.910000,37.922457
 2025-08-15 12:54:10.5147,827.910000,37.922457
 2025-08-15 12:54:11.5147,827.910000,37.837041
 2025-08-15 12:54:12.5147,827.910000,37.891397
 2025-08-15 12:54:13.5147,827.910000,37.844806
 2025-08-15 12:54:14.5147,827.910000,37.844805
 2025-08-15 12:54:15.5147,827.910000,37.922457
 2025-08-15 12:54:16.5147,827.910000,37.914692
 2025-08-15 12:54:17.5147,827.910000,37.945752
 2025-08-15 12:54:18.5147,827.910000,37.883632
 2025-08-15 12:54:19.5147,827.910000,37.883632
 2025-08-15 12:54:20.5147,827.910000,37.883632
 2025-08-15 12:54:21.5147,827.910000,37.914692
 2025-08-15 12:54:22.5147,827.910000,37.883632
 2025-08-15 12:54:23.5147,827.910000,37.891397
 2025-08-15 12:54:24.5147,827.910000,37.891397
 2025-08-15 12:54:25.5147,827.910000,37.868101
 2025-08-15 12:54:26.5147,827.910000,37.899162
 2025-08-15 12:54:27.5147,827.910000,37.891397
 2025-08-15 12:54:28.5147,827.910000,37.899161
 2025-08-15 12:54:29.5147,827.910000,37.891397
 2025-08-15 12:54:30.5147,827.910000,37.899162
 2025-08-15 12:54:31.5147,827.910000,37.899162
 2025-08-15 12:54:32.5147,827.910000,37.992343
 2025-08-15 12:54:33.5147,827.910000,37.914692
 2025-08-15 12:54:34.5147,827.910000,37.891397
 2025-08-15 12:54:35.5147,827.910000,37.906927
 2025-08-15 12:54:36.5147,827.910000,37.868101
 2025-08-15 12:54:37.5147,827.910000,37.860336
 2025-08-15 12:54:38.5147,827.910000,37.868101
 2025-08-15 12:54:39.5147,827.910000,37.860336
 2025-08-15 12:54:40.5147,827.910000,37.891397
 2025-08-15 12:54:41.5147,827.910000,37.875867
 2025-08-15 12:54:42.5147,827.910000,37.899162
 2025-08-15 12:54:43.5147,827.910000,37.875867
 2025-08-15 12:54:44.5147,827.910000,37.891397
 2025-08-15 12:54:45.5147,827.910000,37.860336
 2025-08-15 12:54:46.5147,827.910000,37.852571
 2025-08-15 12:54:47.5147,827.910000,37.906927
 2025-08-15 12:54:48.5147,827.910000,37.906927
 2025-08-15 12:54:49.5147,827.910000,37.922457
 2025-08-15 12:54:50.5147,827.910000,37.930222
 2025-08-15 12:54:51.5147,827.910000,37.891397
 2025-08-15 12:54:52.5147,827.910000,37.891397
 2025-08-15 12:54:53.5147,827.910000,37.673973
 2025-08-15 12:54:54.5147,827.910000,37.922457
 2025-08-15 12:54:55.5147,827.910000,37.906927
 2025-08-15 12:54:56.5147,827.910000,37.906927
 2025-08-15 12:54:57.5147,827.910000,37.976812
 2025-08-15 12:54:58.5147,827.910000,37.891397
 2025-08-15 12:54:59.5147,827.910000,37.891397
 2025-08-15 12:55:00.5147,827.910000,37.883631
 2025-08-15 12:55:01.5147,827.910000,38.054464
 2025-08-15 12:55:02.5147,827.910000,37.914692
 2025-08-15 12:55:03.5147,827.910000,37.891397
 2025-08-15 12:55:04.5147,827.910000,37.883632
 2025-08-15 12:55:05.5147,827.910000,37.875867
 2025-08-15 12:55:06.5147,827.910000,37.914692
 2025-08-15 12:55:07.5147,827.910000,37.922457
 2025-08-15 12:55:08.5147,827.910000,37.875867
 2025-08-15 12:55:09.5147,827.910000,37.868101
 2025-08-15 12:55:10.5147,827.910000,37.844806
 2025-08-15 12:55:11.5147,827.910000,37.922457
 2025-08-15 12:55:12.5147,827.910000,37.860336
 2025-08-15 12:55:13.5147,827.910000,37.906927
 2025-08-15 12:55:14.5147,827.910000,37.844806
 2025-08-15 12:55:15.5147,827.910000,37.875867
 2025-08-15 12:55:16.5147,827.910000,37.899162
 2025-08-15 12:55:17.5147,827.910000,37.844806
 2025-08-15 12:55:18.5147,827.910000,37.891397
 2025-08-15 12:55:19.5147,827.910000,37.930222
 2025-08-15 12:55:20.5147,827.910000,37.875867
 2025-08-15 12:55:21.5147,827.910000,37.953517
 2025-08-15 12:55:22.5147,827.910000,37.984577
 2025-08-15 12:55:23.5147,827.910000,37.883632
 2025-08-15 12:55:24.5147,827.910000,37.883632
 2025-08-15 12:55:25.5147,827.910000,37.899162
 2025-08-15 12:55:26.5147,827.910000,37.922457
 2025-08-15 12:55:27.5147,827.910000,37.681739
 2025-08-15 12:55:28.5147,827.910000,37.697267
